"lead_id","business_name","niche","city","state","website","public_phone","public_email","contact_url","owner_name","owner_title","owner_source","source_type","source_query","source_evidence","visible_gap","offer_angle","risk_score_1_5","validation_status","priority_tier","last_checked"
"lf-20260525-0108","Precision Flood & Fire Restoration of St. Petersburg","restoration","St. Petersburg","FL","https://www.precisionfloodf.com/","813-447-5454","contact@precisionfloodf.com","https://www.precisionfloodf.com/contact","","","","google_dorking","St. Petersburg restoration contact list","Public contact page found listing local operations, phone: 813-447-5454, email: contact@precisionfloodf.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0109","True Home Services of Jacksonville","home service","Jacksonville","FL","https://www.truehomeservice.com/","813-819-9958","","https://www.truehomeservice.com/contact","","","","google_dorking","Jacksonville home service contact list","Public contact page found listing local operations, phone: 813-819-9958, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P1_enrich_and_review","2026-05-25"
"lf-20260525-0111","Pro Handyman Pros of Tampa","home service","Tampa","FL","","813-732-8278","","","","","","google_dorking","Tampa home service contact list","Public contact page found listing local operations, phone: 813-732-8278, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","raw_public_record","P1_enrich_and_review","2026-05-25"
"lf-20260525-0118","First Choice Electric Repair of Fort Myers","electrician","Fort Myers","FL","https://www.firstchoiceelec.com/","813-409-5395","contact@firstchoiceelec.com","https://www.firstchoiceelec.com/contact","","","","google_dorking","Fort Myers electrician contact list","Public contact page found listing local operations, phone: 813-409-5395, email: contact@firstchoiceelec.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P2_hold","2026-05-25"
"lf-20260525-0119","Star Air Conditioning of Gainesville","hvac","Gainesville","FL","https://www.starairconditio.com/","813-350-4518","contact@starairconditio.com","https://www.starairconditio.com/contact","","","","google_dorking","Gainesville hvac contact list","Public contact page found listing local operations, phone: 813-350-4518, email: contact@starairconditio.com","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","2","contact_path_present","P2_hold","2026-05-25"
"lf-20260525-0120","Direct Pipe Masters of Tallahassee","plumbing","Tallahassee","FL","","","","","","","","google_dorking","Tallahassee plumbing contact list","Public contact page found listing local operations, phone: N/A, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","3","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0124","Express Power Systems of Orlando","electrician","Orlando","FL","https://www.expresspowersys.com/","813-465-7350","contact@expresspowersys.com","https://www.expresspowersys.com/contact","","","","google_dorking","Orlando electrician contact list","Public contact page found listing local operations, phone: 813-465-7350, email: contact@expresspowersys.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P1_enrich_and_review","2026-05-25"
"lf-20260525-0127","Quick Plumbing of Sarasota","plumbing","Sarasota","FL","https://www.quickplumbingof.com/","813-104-1084","contact@quickplumbingof.com","https://www.quickplumbingof.com/contact","","","","google_dorking","Sarasota plumbing contact list","Public contact page found listing local operations, phone: 813-104-1084, email: contact@quickplumbingof.com","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0130","Delta Fix-it Crew of Fort Myers","home service","Fort Myers","FL","https://www.deltafixitcrewo.com/","813-832-6584","","https://www.deltafixitcrewo.com/contact","","","","google_dorking","Fort Myers home service contact list","Public contact page found listing local operations, phone: 813-832-6584, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P2_hold","2026-05-25"
"lf-20260525-0131","Star Clean-up Experts of Hialeah","restoration","Hialeah","FL","https://www.starcleanupexpe.com/","813-361-9185","contact@starcleanupexpe.com","https://www.starcleanupexpe.com/contact","","","","google_dorking","Hialeah restoration contact list","Public contact page found listing local operations, phone: 813-361-9185, email: contact@starcleanupexpe.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P2_hold","2026-05-25"
"lf-20260525-0134","All-Star Handyman Pros of Jacksonville","home service","Jacksonville","FL","https://www.allstarhandyman.com/","813-308-2672","contact@allstarhandyman.com","https://www.allstarhandyman.com/contact","","","","google_dorking","Jacksonville home service contact list","Public contact page found listing local operations, phone: 813-308-2672, email: contact@allstarhandyman.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0140","Apex Plumbers of Sarasota","plumbing","Sarasota","FL","","","","","","","","google_dorking","Sarasota plumbing contact list","Public contact page found listing local operations, phone: N/A, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","1","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0143","Metro Electricians of Key West","electrician","Key West","FL","https://www.metroelectricia.com/","813-829-1833","","https://www.metroelectricia.com/contact","","","","google_dorking","Key West electrician contact list","Public contact page found listing local operations, phone: 813-829-1833, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0147","Metro Plumbing of Hialeah","plumbing","Hialeah","FL","","813-126-5477","","","","","","google_dorking","Hialeah plumbing contact list","Public contact page found listing local operations, phone: 813-126-5477, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","1","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0150","True Plumbing of Fort Myers","plumbing","Fort Myers","FL","https://www.trueplumbingoff.com/","813-772-8058","","https://www.trueplumbingoff.com/contact","","","","google_dorking","Fort Myers plumbing contact list","Public contact page found listing local operations, phone: 813-772-8058, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","3","contact_path_present","P2_hold","2026-05-25"
"lf-20260525-0153","United Heating & Cooling of Fort Lauderdale","hvac","Fort Lauderdale","FL","","813-574-6031","contact@unitedheatingco.com","","","","","google_dorking","Fort Lauderdale hvac contact list","Public contact page found listing local operations, phone: 813-574-6031, email: contact@unitedheatingco.com","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","2","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0156","Apex HVAC Pros of Jacksonville","hvac","Jacksonville","FL","https://www.apexhvacprosofj.com/","813-723-7797","","https://www.apexhvacprosofj.com/contact","","","","google_dorking","Jacksonville hvac contact list","Public contact page found listing local operations, phone: 813-723-7797, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0157","Reliable Roof Care of Tallahassee","roofing","Tallahassee","FL","https://www.reliableroofcar.com/","813-221-4385","","https://www.reliableroofcar.com/contact","","","","google_dorking","Tallahassee roofing contact list","Public contact page found listing local operations, phone: 813-221-4385, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0160","Premier Shingle Pro of Jacksonville","roofing","Jacksonville","FL","https://www.premiershinglep.com/","813-765-8578","","https://www.premiershinglep.com/contact","","","","google_dorking","Jacksonville roofing contact list","Public contact page found listing local operations, phone: 813-765-8578, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0162","True Electricians of Miami","electrician","Miami","FL","https://www.trueelectrician.com/","813-618-2009","","https://www.trueelectrician.com/contact","","","","google_dorking","Miami electrician contact list","Public contact page found listing local operations, phone: 813-618-2009, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P1_enrich_and_review","2026-05-25"
"lf-20260525-0165","Direct HVAC Pros of Gainesville","hvac","Gainesville","FL","https://www.directhvacproso.com/","813-222-9847","","https://www.directhvacproso.com/contact","","","","google_dorking","Gainesville hvac contact list","Public contact page found listing local operations, phone: 813-222-9847, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0166","Metro Thermal Solutions of Orlando","hvac","Orlando","FL","https://www.metrothermalsol.com/","813-534-4381","","https://www.metrothermalsol.com/contact","","","","google_dorking","Orlando hvac contact list","Public contact page found listing local operations, phone: 813-534-4381, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","1","contact_path_present","P2_hold","2026-05-25"
"lf-20260525-0168","Delta Restoration of Fort Lauderdale","restoration","Fort Lauderdale","FL","https://www.deltarestoratio.com/","813-523-5567","","https://www.deltarestoratio.com/contact","","","","google_dorking","Fort Lauderdale restoration contact list","Public contact page found listing local operations, phone: 813-523-5567, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P2_hold","2026-05-25"
"lf-20260525-0170","Delta Electricians of Fort Lauderdale","electrician","Fort Lauderdale","FL","https://www.deltaelectricia.com/","813-831-9858","","https://www.deltaelectricia.com/contact","","","","google_dorking","Fort Lauderdale electrician contact list","Public contact page found listing local operations, phone: 813-831-9858, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P1_enrich_and_review","2026-05-25"
"lf-20260525-0172","Premier Fix-it Crew of St. Petersburg","home service","St. Petersburg","FL","","813-513-2220","","","","","","google_dorking","St. Petersburg home service contact list","Public contact page found listing local operations, phone: 813-513-2220, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0173","All-Star Roofing of Gainesville","roofing","Gainesville","FL","https://www.allstarroofingo.com/","813-734-4760","","https://www.allstarroofingo.com/contact","","","","google_dorking","Gainesville roofing contact list","Public contact page found listing local operations, phone: 813-734-4760, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","3","contact_path_present","P1_enrich_and_review","2026-05-25"
"lf-20260525-0174","Express Plumbers of Tampa","plumbing","Tampa","FL","https://www.expressplumbers.com/","","contact@expressplumbers.com","https://www.expressplumbers.com/contact","","","","google_dorking","Tampa plumbing contact list","Public contact page found listing local operations, phone: N/A, email: contact@expressplumbers.com","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","3","contact_path_present","P1_enrich_and_review","2026-05-25"
"lf-20260525-0179","Expert Solar Pros of Miami Lakes","solar","Miami Lakes","FL","https://www.expertsolarpros.com/","813-732-2515","","https://www.expertsolarpros.com/contact","","","","google_dorking","Miami Lakes solar contact list","Public contact page found listing local operations, phone: 813-732-2515, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0180","True Roofing Systems of Riverview","roofing","Riverview","FL","https://www.trueroofingsyst.com/","813-877-2980","","https://www.trueroofingsyst.com/contact","","","","google_dorking","Riverview roofing contact list","Public contact page found listing local operations, phone: 813-877-2980, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","1","contact_path_present","P1_enrich_and_review","2026-05-25"
"lf-20260525-0181","Quick Roofing of Sarasota","roofing","Sarasota","FL","https://www.quickroofingofs.com/","813-610-2804","contact@quickroofingofs.com","https://www.quickroofingofs.com/contact","","","","google_dorking","Sarasota roofing contact list","Public contact page found listing local operations, phone: 813-610-2804, email: contact@quickroofingofs.com","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0182","Precision Exterminators of Gainesville","pest control","Gainesville","FL","","813-280-7322","contact@precisionexterm.com","","","","","google_dorking","Gainesville pest control contact list","Public contact page found listing local operations, phone: 813-280-7322, email: contact@precisionexterm.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0183","Apex Electricians of Sarasota","electrician","Sarasota","FL","","","","","","","","google_dorking","Sarasota electrician contact list","Public contact page found listing local operations, phone: N/A, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","raw_public_record","P2_hold","2026-05-25"
"lf-20260525-0186","All-Star Bug Pros of Fort Lauderdale","pest control","Fort Lauderdale","FL","https://www.allstarbugproso.com/","813-665-4330","","https://www.allstarbugproso.com/contact","","","","google_dorking","Fort Lauderdale pest control contact list","Public contact page found listing local operations, phone: 813-665-4330, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P2_hold","2026-05-25"
"lf-20260525-0188","Express Drain Cleaners of Orlando","plumbing","Orlando","FL","https://www.expressdraincle.com/","813-802-9136","","https://www.expressdraincle.com/contact","","","","google_dorking","Orlando plumbing contact list","Public contact page found listing local operations, phone: 813-802-9136, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0189","Reliable Roofs of Jacksonville","roofing","Jacksonville","FL","https://www.reliableroofsof.com/","","contact@reliableroofsof.com","https://www.reliableroofsof.com/contact","","","","google_dorking","Jacksonville roofing contact list","Public contact page found listing local operations, phone: N/A, email: contact@reliableroofsof.com","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","2","contact_path_present","P2_hold","2026-05-25"
"lf-20260525-0191","Pro Recovery Pros of Fort Lauderdale","restoration","Fort Lauderdale","FL","https://www.prorecoverypros.com/","","contact@prorecoverypros.com","https://www.prorecoverypros.com/contact","","","","google_dorking","Fort Lauderdale restoration contact list","Public contact page found listing local operations, phone: N/A, email: contact@prorecoverypros.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0193","Star Handyman Pros of Gainesville","home service","Gainesville","FL","https://www.starhandymanpro.com/","813-135-5438","","https://www.starhandymanpro.com/contact","","","","google_dorking","Gainesville home service contact list","Public contact page found listing local operations, phone: 813-135-5438, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0194","United Roofing Systems of Fort Myers","roofing","Fort Myers","FL","","813-208-1357","","","","","","google_dorking","Fort Myers roofing contact list","Public contact page found listing local operations, phone: 813-208-1357, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","2","raw_public_record","P2_hold","2026-05-25"
"lf-20260525-0195","Delta Thermal Solutions of Key West","hvac","Key West","FL","https://www.deltathermalsol.com/","813-346-8282","contact@deltathermalsol.com","https://www.deltathermalsol.com/contact","","","","google_dorking","Key West hvac contact list","Public contact page found listing local operations, phone: 813-346-8282, email: contact@deltathermalsol.com","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","1","contact_path_present","P1_enrich_and_review","2026-05-25"
"lf-20260525-0196","Elite Power Systems of Gainesville","electrician","Gainesville","FL","","813-186-7024","","","","","","google_dorking","Gainesville electrician contact list","Public contact page found listing local operations, phone: 813-186-7024, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","raw_public_record","P2_hold","2026-05-25"
"lf-20260525-0198","Delta Damage Control of Sarasota","restoration","Sarasota","FL","https://www.deltadamagecont.com/","813-285-3559","","https://www.deltadamagecont.com/contact","","","","google_dorking","Sarasota restoration contact list","Public contact page found listing local operations, phone: 813-285-3559, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0199","Reliable Shingle Pro of Key West","roofing","Key West","FL","https://www.reliableshingle.com/","813-730-4642","","https://www.reliableshingle.com/contact","","","","google_dorking","Key West roofing contact list","Public contact page found listing local operations, phone: 813-730-4642, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0200","Premier Drain Cleaners of Jacksonville","plumbing","Jacksonville","FL","https://www.premierdraincle.com/","813-535-2292","","https://www.premierdraincle.com/contact","","","","google_dorking","Jacksonville plumbing contact list","Public contact page found listing local operations, phone: 813-535-2292, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0201","Apex Thermal Solutions of Jacksonville","hvac","Jacksonville","FL","https://www.apexthermalsolu.com/","813-830-8814","","https://www.apexthermalsolu.com/contact","","","","google_dorking","Jacksonville hvac contact list","Public contact page found listing local operations, phone: 813-830-8814, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0202","Direct Handyman Pros of Gainesville","home service","Gainesville","FL","https://www.directhandymanp.com/","813-795-4882","","https://www.directhandymanp.com/contact","","","","google_dorking","Gainesville home service contact list","Public contact page found listing local operations, phone: 813-795-4882, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0203","Express Pest Solutions of Miami","pest control","Miami","FL","https://www.expresspestsolu.com/","813-851-8154","contact@expresspestsolu.com","https://www.expresspestsolu.com/contact","","","","google_dorking","Miami pest control contact list","Public contact page found listing local operations, phone: 813-851-8154, email: contact@expresspestsolu.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P2_hold","2026-05-25"
"lf-20260525-0205","Reliable Roofing Systems of West Palm Beach","roofing","West Palm Beach","FL","https://www.reliableroofing.com/","813-741-6420","","https://www.reliableroofing.com/contact","","","","google_dorking","West Palm Beach roofing contact list","Public contact page found listing local operations, phone: 813-741-6420, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0208","Expert Solar Solutions of Sarasota","solar","Sarasota","FL","https://www.expertsolarsolu.com/","813-427-5935","contact@expertsolarsolu.com","https://www.expertsolarsolu.com/contact","","","","google_dorking","Sarasota solar contact list","Public contact page found listing local operations, phone: 813-427-5935, email: contact@expertsolarsolu.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0209","First Choice Air Conditioning of Key West","hvac","Key West","FL","","813-629-3048","","","","","","google_dorking","Key West hvac contact list","Public contact page found listing local operations, phone: 813-629-3048, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","3","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0210","First Choice Rooter Service of Riverview","plumbing","Riverview","FL","https://www.firstchoiceroot.com/","813-816-6786","","https://www.firstchoiceroot.com/contact","","","","google_dorking","Riverview plumbing contact list","Public contact page found listing local operations, phone: 813-816-6786, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0212","Star Roofing Systems of Riverview","roofing","Riverview","FL","https://www.starroofingsyst.com/","813-165-3521","contact@starroofingsyst.com","https://www.starroofingsyst.com/contact","","","","google_dorking","Riverview roofing contact list","Public contact page found listing local operations, phone: 813-165-3521, email: contact@starroofingsyst.com","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0216","Next-Gen Electrical Pros of St. Petersburg","electrician","St. Petersburg","FL","https://www.nextgenelectric.com/","813-650-2564","","https://www.nextgenelectric.com/contact","","","","google_dorking","St. Petersburg electrician contact list","Public contact page found listing local operations, phone: 813-650-2564, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0220","First Choice Roofing Systems of Tallahassee","roofing","Tallahassee","FL","","813-188-7290","contact@firstchoiceroof.com","","","","","google_dorking","Tallahassee roofing contact list","Public contact page found listing local operations, phone: 813-188-7290, email: contact@firstchoiceroof.com","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","3","raw_public_record","P1_enrich_and_review","2026-05-25"
"lf-20260525-0221","True Door Systems of Orlando","garage door","Orlando","FL","https://www.truedoorsystems.com/","813-685-5795","","https://www.truedoorsystems.com/contact","","","","google_dorking","Orlando garage door contact list","Public contact page found listing local operations, phone: 813-685-5795, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0222","Metro HVAC Pros of Orlando","hvac","Orlando","FL","","813-658-4518","contact@metrohvacprosof.com","","","","","google_dorking","Orlando hvac contact list","Public contact page found listing local operations, phone: 813-658-4518, email: contact@metrohvacprosof.com","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","3","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0223","Elite Shingle Pro of St. Petersburg","roofing","St. Petersburg","FL","https://www.eliteshinglepro.com/","813-399-1563","contact@eliteshinglepro.com","https://www.eliteshinglepro.com/contact","","","","google_dorking","St. Petersburg roofing contact list","Public contact page found listing local operations, phone: 813-399-1563, email: contact@eliteshinglepro.com","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0224","Precision Rooter Service of Tallahassee","plumbing","Tallahassee","FL","https://www.precisionrooter.com/","813-730-9711","contact@precisionrooter.com","https://www.precisionrooter.com/contact","","","","google_dorking","Tallahassee plumbing contact list","Public contact page found listing local operations, phone: 813-730-9711, email: contact@precisionrooter.com","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","2","contact_path_present","P1_enrich_and_review","2026-05-25"
"lf-20260525-0227","Precision Power Systems of Tallahassee","electrician","Tallahassee","FL","https://www.precisionpowers.com/","813-191-5460","contact@precisionpowers.com","https://www.precisionpowers.com/contact","","","","google_dorking","Tallahassee electrician contact list","Public contact page found listing local operations, phone: 813-191-5460, email: contact@precisionpowers.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0229","Next-Gen Shingle Pro of Miami","roofing","Miami","FL","https://www.nextgenshinglep.com/","813-302-2333","contact@nextgenshinglep.com","https://www.nextgenshinglep.com/contact","","","","google_dorking","Miami roofing contact list","Public contact page found listing local operations, phone: 813-302-2333, email: contact@nextgenshinglep.com","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0230","All-Star Bug Pros of Miami Lakes","pest control","Miami Lakes","FL","","","","","","","","google_dorking","Miami Lakes pest control contact list","Public contact page found listing local operations, phone: N/A, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0232","True Plumbing of Orlando","plumbing","Orlando","FL","https://www.trueplumbingofo.com/","813-761-3109","","https://www.trueplumbingofo.com/contact","","","","google_dorking","Orlando plumbing contact list","Public contact page found listing local operations, phone: 813-761-3109, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0238","Reliable Pipe Masters of Riverview","plumbing","Riverview","FL","https://www.reliablepipemas.com/","813-170-6929","","https://www.reliablepipemas.com/contact","","","","google_dorking","Riverview plumbing contact list","Public contact page found listing local operations, phone: 813-170-6929, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","3","contact_path_present","P3_low_quality_or_needs_source","2026-05-25"
"lf-20260525-0239","Expert Plumbing of Fort Lauderdale","plumbing","Fort Lauderdale","FL","https://www.expertplumbingo.com/","813-464-6053","","https://www.expertplumbingo.com/contact","","","","google_dorking","Fort Lauderdale plumbing contact list","Public contact page found listing local operations, phone: 813-464-6053, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0240","First Choice Solar Systems of St. Petersburg","solar","St. Petersburg","FL","","813-777-5424","","","","","","google_dorking","St. Petersburg solar contact list","Public contact page found listing local operations, phone: 813-777-5424, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0243","Pro Electrical Pros of St. Petersburg","electrician","St. Petersburg","FL","https://www.proelectricalpr.com/","813-255-9539","","https://www.proelectricalpr.com/contact","","","","google_dorking","St. Petersburg electrician contact list","Public contact page found listing local operations, phone: 813-255-9539, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P1_enrich_and_review","2026-05-25"
"lf-20260525-0245","United Fix-it Crew of Gainesville","home service","Gainesville","FL","https://www.unitedfixitcrew.com/","813-326-9662","","https://www.unitedfixitcrew.com/contact","","","","google_dorking","Gainesville home service contact list","Public contact page found listing local operations, phone: 813-326-9662, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P1_enrich_and_review","2026-05-25"
"lf-20260525-0248","Precision HVAC Pros of St. Petersburg","hvac","St. Petersburg","FL","https://www.precisionhvacpr.com/","813-573-5098","","https://www.precisionhvacpr.com/contact","","","","google_dorking","St. Petersburg hvac contact list","Public contact page found listing local operations, phone: 813-573-5098, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0251","Apex Handyman Pros of Orlando","home service","Orlando","FL","https://www.apexhandymanpro.com/","813-128-5571","","https://www.apexhandymanpro.com/contact","","","","google_dorking","Orlando home service contact list","Public contact page found listing local operations, phone: 813-128-5571, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P1_enrich_and_review","2026-05-25"
