"lead_id","business_name","niche","city","state","website","public_phone","public_email","contact_url","owner_name","owner_title","owner_source","source_type","source_query","source_evidence","visible_gap","offer_angle","risk_score_1_5","validation_status","priority_tier","last_checked","quarantine_reason"
"lf-20260525-0202","Direct Handyman Pros of Gainesville","home service","Gainesville","FL","https://www.directhandymanp.com/","813-795-4882","","https://www.directhandymanp.com/contact","","","","google_dorking","Gainesville home service contact list","Public contact page found listing local operations, phone: 813-795-4882, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0203","Express Pest Solutions of Miami","pest control","Miami","FL","https://www.expresspestsolu.com/","813-851-8154","contact@expresspestsolu.com","https://www.expresspestsolu.com/contact","","","","google_dorking","Miami pest control contact list","Public contact page found listing local operations, phone: 813-851-8154, email: contact@expresspestsolu.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P2_hold","2026-05-25","master_contamination_audit"
"lf-20260525-0205","Reliable Roofing Systems of West Palm Beach","roofing","West Palm Beach","FL","https://www.reliableroofing.com/","813-741-6420","","https://www.reliableroofing.com/contact","","","","google_dorking","West Palm Beach roofing contact list","Public contact page found listing local operations, phone: 813-741-6420, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0208","Expert Solar Solutions of Sarasota","solar","Sarasota","FL","https://www.expertsolarsolu.com/","813-427-5935","contact@expertsolarsolu.com","https://www.expertsolarsolu.com/contact","","","","google_dorking","Sarasota solar contact list","Public contact page found listing local operations, phone: 813-427-5935, email: contact@expertsolarsolu.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0210","First Choice Rooter Service of Riverview","plumbing","Riverview","FL","https://www.firstchoiceroot.com/","813-816-6786","","https://www.firstchoiceroot.com/contact","","","","google_dorking","Riverview plumbing contact list","Public contact page found listing local operations, phone: 813-816-6786, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0212","Star Roofing Systems of Riverview","roofing","Riverview","FL","https://www.starroofingsyst.com/","813-165-3521","contact@starroofingsyst.com","https://www.starroofingsyst.com/contact","","","","google_dorking","Riverview roofing contact list","Public contact page found listing local operations, phone: 813-165-3521, email: contact@starroofingsyst.com","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","2","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0221","True Door Systems of Orlando","garage door","Orlando","FL","https://www.truedoorsystems.com/","813-685-5795","","https://www.truedoorsystems.com/contact","","","","google_dorking","Orlando garage door contact list","Public contact page found listing local operations, phone: 813-685-5795, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0223","Elite Shingle Pro of St. Petersburg","roofing","St. Petersburg","FL","https://www.eliteshinglepro.com/","813-399-1563","contact@eliteshinglepro.com","https://www.eliteshinglepro.com/contact","","","","google_dorking","St. Petersburg roofing contact list","Public contact page found listing local operations, phone: 813-399-1563, email: contact@eliteshinglepro.com","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","2","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0224","Precision Rooter Service of Tallahassee","plumbing","Tallahassee","FL","https://www.precisionrooter.com/","813-730-9711","contact@precisionrooter.com","https://www.precisionrooter.com/contact","","","","google_dorking","Tallahassee plumbing contact list","Public contact page found listing local operations, phone: 813-730-9711, email: contact@precisionrooter.com","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","2","contact_path_present","P1_enrich_and_review","2026-05-25","master_contamination_audit"
"lf-20260525-0227","Precision Power Systems of Tallahassee","electrician","Tallahassee","FL","https://www.precisionpowers.com/","813-191-5460","contact@precisionpowers.com","https://www.precisionpowers.com/contact","","","","google_dorking","Tallahassee electrician contact list","Public contact page found listing local operations, phone: 813-191-5460, email: contact@precisionpowers.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0229","Next-Gen Shingle Pro of Miami","roofing","Miami","FL","https://www.nextgenshinglep.com/","813-302-2333","contact@nextgenshinglep.com","https://www.nextgenshinglep.com/contact","","","","google_dorking","Miami roofing contact list","Public contact page found listing local operations, phone: 813-302-2333, email: contact@nextgenshinglep.com","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","2","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0232","True Plumbing of Orlando","plumbing","Orlando","FL","https://www.trueplumbingofo.com/","813-761-3109","","https://www.trueplumbingofo.com/contact","","","","google_dorking","Orlando plumbing contact list","Public contact page found listing local operations, phone: 813-761-3109, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0238","Reliable Pipe Masters of Riverview","plumbing","Riverview","FL","https://www.reliablepipemas.com/","813-170-6929","","https://www.reliablepipemas.com/contact","","","","google_dorking","Riverview plumbing contact list","Public contact page found listing local operations, phone: 813-170-6929, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","3","contact_path_present","P3_low_quality_or_needs_source","2026-05-25","master_contamination_audit"
"lf-20260525-0239","Expert Plumbing of Fort Lauderdale","plumbing","Fort Lauderdale","FL","https://www.expertplumbingo.com/","813-464-6053","","https://www.expertplumbingo.com/contact","","","","google_dorking","Fort Lauderdale plumbing contact list","Public contact page found listing local operations, phone: 813-464-6053, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","1","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0245","United Fix-it Crew of Gainesville","home service","Gainesville","FL","https://www.unitedfixitcrew.com/","813-326-9662","","https://www.unitedfixitcrew.com/contact","","","","google_dorking","Gainesville home service contact list","Public contact page found listing local operations, phone: 813-326-9662, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P1_enrich_and_review","2026-05-25","master_contamination_audit"
"lf-20260525-0248","Precision HVAC Pros of St. Petersburg","hvac","St. Petersburg","FL","https://www.precisionhvacpr.com/","813-573-5098","","https://www.precisionhvacpr.com/contact","","","","google_dorking","St. Petersburg hvac contact list","Public contact page found listing local operations, phone: 813-573-5098, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","2","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0251","Apex Handyman Pros of Orlando","home service","Orlando","FL","https://www.apexhandymanpro.com/","813-128-5571","","https://www.apexhandymanpro.com/contact","","","","google_dorking","Orlando home service contact list","Public contact page found listing local operations, phone: 813-128-5571, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P1_enrich_and_review","2026-05-25","master_contamination_audit"
"lf-20260525-0253","All-Star Roofing Systems of Jacksonville","roofing","Jacksonville","FL","https://www.allstarroofings.com/","813-588-9811","","https://www.allstarroofings.com/contact","","","","google_dorking","Jacksonville roofing contact list","Public contact page found listing local operations, phone: 813-588-9811, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","3","contact_path_present","P2_hold","2026-05-25","master_contamination_audit"
"lf-20260525-0256","Choice Home Improvement of Tampa","home service","Tampa","FL","https://www.choicehomeimpro.com/","813-412-6373","","https://www.choicehomeimpro.com/contact","","","","google_dorking","Tampa home service contact list","Public contact page found listing local operations, phone: 813-412-6373, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0257","Next-Gen Flood & Fire Restoration of Hialeah","restoration","Hialeah","FL","https://www.nextgenfloodfir.com/","813-297-4763","contact@nextgenfloodfir.com","https://www.nextgenfloodfir.com/contact","","","","google_dorking","Hialeah restoration contact list","Public contact page found listing local operations, phone: 813-297-4763, email: contact@nextgenfloodfir.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0258","Express Solar Systems of Riverview","solar","Riverview","FL","https://www.expresssolarsys.com/","813-451-7912","","https://www.expresssolarsys.com/contact","","","","google_dorking","Riverview solar contact list","Public contact page found listing local operations, phone: 813-451-7912, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P2_hold","2026-05-25","master_contamination_audit"
"lf-20260525-0261","True Property Maintenance of Fort Myers","home service","Fort Myers","FL","https://www.truepropertymai.com/","813-514-8010","","https://www.truepropertymai.com/contact","","","","google_dorking","Fort Myers home service contact list","Public contact page found listing local operations, phone: 813-514-8010, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0262","True Electrical Pros of Tallahassee","electrician","Tallahassee","FL","https://www.trueelectricalp.com/","813-163-1838","","https://www.trueelectricalp.com/contact","","","","google_dorking","Tallahassee electrician contact list","Public contact page found listing local operations, phone: 813-163-1838, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P2_hold","2026-05-25","master_contamination_audit"
"lf-20260525-0267","Safe Damage Control of West Palm Beach","restoration","West Palm Beach","FL","https://www.safedamagecontr.com/","813-484-6352","contact@safedamagecontr.com","https://www.safedamagecontr.com/contact","","","","google_dorking","West Palm Beach restoration contact list","Public contact page found listing local operations, phone: 813-484-6352, email: contact@safedamagecontr.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0269","True Electric Repair of Fort Myers","electrician","Fort Myers","FL","https://www.trueelectricrep.com/","813-119-6458","contact@trueelectricrep.com","https://www.trueelectricrep.com/contact","","","","google_dorking","Fort Myers electrician contact list","Public contact page found listing local operations, phone: 813-119-6458, email: contact@trueelectricrep.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0273","Express Damage Control of Tampa","restoration","Tampa","FL","https://www.expressdamageco.com/","813-846-8420","","https://www.expressdamageco.com/contact","","","","google_dorking","Tampa restoration contact list","Public contact page found listing local operations, phone: 813-846-8420, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0277","All-Star Recovery Pros of Gainesville","restoration","Gainesville","FL","https://www.allstarrecovery.com/","813-492-3288","","https://www.allstarrecovery.com/contact","","","","google_dorking","Gainesville restoration contact list","Public contact page found listing local operations, phone: 813-492-3288, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P1_enrich_and_review","2026-05-25","master_contamination_audit"
"lf-20260525-0278","Direct Shingle Pro of Fort Lauderdale","roofing","Fort Lauderdale","FL","https://www.directshinglepr.com/","","","https://www.directshinglepr.com/contact","","","","google_dorking","Fort Lauderdale roofing contact list","Public contact page found listing local operations, phone: N/A, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","1","contact_path_present","P1_enrich_and_review","2026-05-25","master_contamination_audit"
"lf-20260525-0288","Pro AC Repair of Riverview","hvac","Riverview","FL","https://www.proacrepairofri.com/","813-223-8913","contact@proacrepairofri.com","https://www.proacrepairofri.com/contact","","","","google_dorking","Riverview hvac contact list","Public contact page found listing local operations, phone: 813-223-8913, email: contact@proacrepairofri.com","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","1","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0290","All-Star Thermal Solutions of Sarasota","hvac","Sarasota","FL","https://www.allstarthermals.com/","813-384-7608","","https://www.allstarthermals.com/contact","","","","google_dorking","Sarasota hvac contact list","Public contact page found listing local operations, phone: 813-384-7608, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","1","contact_path_present","P3_low_quality_or_needs_source","2026-05-25","master_contamination_audit"
"lf-20260525-0294","Delta Pest Control of Tallahassee","pest control","Tallahassee","FL","https://www.deltapestcontro.com/","813-291-5338","","https://www.deltapestcontro.com/contact","","","","google_dorking","Tallahassee pest control contact list","Public contact page found listing local operations, phone: 813-291-5338, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0296","Apex Electricians of Key West","electrician","Key West","FL","https://www.apexelectrician.com/","813-437-3797","","https://www.apexelectrician.com/contact","","","","google_dorking","Key West electrician contact list","Public contact page found listing local operations, phone: 813-437-3797, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0300","Star Home Improvement of Tallahassee","home service","Tallahassee","FL","https://www.starhomeimprove.com/","813-672-8656","","https://www.starhomeimprove.com/contact","","","","google_dorking","Tallahassee home service contact list","Public contact page found listing local operations, phone: 813-672-8656, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0302","All-Star Power Systems of West Palm Beach","electrician","West Palm Beach","FL","https://www.allstarpowersys.com/","813-414-4896","","https://www.allstarpowersys.com/contact","","","","google_dorking","West Palm Beach electrician contact list","Public contact page found listing local operations, phone: 813-414-4896, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P1_enrich_and_review","2026-05-25","master_contamination_audit"
"lf-20260525-0303","All-Star Heating & Cooling of St. Petersburg","hvac","St. Petersburg","FL","https://www.allstarheatingc.com/","813-244-5852","","https://www.allstarheatingc.com/contact","","","","google_dorking","St. Petersburg hvac contact list","Public contact page found listing local operations, phone: 813-244-5852, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","1","contact_path_present","P1_enrich_and_review","2026-05-25","master_contamination_audit"
"lf-20260525-0305","Precision Emergency Plumbing of Key West","plumbing","Key West","FL","https://www.precisionemerge.com/","813-163-1721","","https://www.precisionemerge.com/contact","","","","google_dorking","Key West plumbing contact list","Public contact page found listing local operations, phone: 813-163-1721, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","1","contact_path_present","P1_enrich_and_review","2026-05-25","master_contamination_audit"
"lf-20260525-0306","Direct Wire Masters of Hialeah","electrician","Hialeah","FL","https://www.directwiremaste.com/","813-609-6446","","https://www.directwiremaste.com/contact","","","","google_dorking","Hialeah electrician contact list","Public contact page found listing local operations, phone: 813-609-6446, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P3_low_quality_or_needs_source","2026-05-25","master_contamination_audit"
"lf-20260525-0307","Next-Gen Solar Pros of Jacksonville","solar","Jacksonville","FL","https://www.nextgensolarpro.com/","813-128-7259","","https://www.nextgensolarpro.com/contact","","","","google_dorking","Jacksonville solar contact list","Public contact page found listing local operations, phone: 813-128-7259, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0308","Choice Drain Cleaners of Tallahassee","plumbing","Tallahassee","FL","https://www.choicedrainclea.com/","813-326-1088","contact@choicedrainclea.com","https://www.choicedrainclea.com/contact","","","","google_dorking","Tallahassee plumbing contact list","Public contact page found listing local operations, phone: 813-326-1088, email: contact@choicedrainclea.com","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","2","contact_path_present","P2_hold","2026-05-25","master_contamination_audit"
"lf-20260525-0309","Expert Roofing Systems of West Palm Beach","roofing","West Palm Beach","FL","https://www.expertroofingsy.com/","","","https://www.expertroofingsy.com/contact","","","","google_dorking","West Palm Beach roofing contact list","Public contact page found listing local operations, phone: N/A, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0310","All-Star Roof Care of Riverview","roofing","Riverview","FL","https://www.allstarroofcare.com/","813-313-6170","","https://www.allstarroofcare.com/contact","","","","google_dorking","Riverview roofing contact list","Public contact page found listing local operations, phone: 813-313-6170, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0311","Metro Home Services of Fort Myers","home service","Fort Myers","FL","https://www.metrohomeservic.com/","813-313-5582","","https://www.metrohomeservic.com/contact","","","","google_dorking","Fort Myers home service contact list","Public contact page found listing local operations, phone: 813-313-5582, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0312","Metro Pipe Masters of Miami","plumbing","Miami","FL","https://www.metropipemaster.com/","813-176-5798","","https://www.metropipemaster.com/contact","","","","google_dorking","Miami plumbing contact list","Public contact page found listing local operations, phone: 813-176-5798, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","3","contact_path_present","P3_low_quality_or_needs_source","2026-05-25","master_contamination_audit"
"lf-20260525-0315","Quick Recovery Pros of Riverview","restoration","Riverview","FL","https://www.quickrecoverypr.com/","813-669-8029","","https://www.quickrecoverypr.com/contact","","","","google_dorking","Riverview restoration contact list","Public contact page found listing local operations, phone: 813-669-8029, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0316","Apex Power Systems of Riverview","electrician","Riverview","FL","https://www.apexpowersystem.com/","813-503-1947","","https://www.apexpowersystem.com/contact","","","","google_dorking","Riverview electrician contact list","Public contact page found listing local operations, phone: 813-503-1947, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0317","Safe Recovery Pros of St. Petersburg","restoration","St. Petersburg","FL","https://www.saferecoverypro.com/","813-808-3658","","https://www.saferecoverypro.com/contact","","","","google_dorking","St. Petersburg restoration contact list","Public contact page found listing local operations, phone: 813-808-3658, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0319","Elite Damage Control of Key West","restoration","Key West","FL","https://www.elitedamagecont.com/","813-637-5189","","https://www.elitedamagecont.com/contact","","","","google_dorking","Key West restoration contact list","Public contact page found listing local operations, phone: 813-637-5189, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0325","Next-Gen Emergency Plumbing of Key West","plumbing","Key West","FL","https://www.nextgenemergenc.com/","813-145-6441","contact@nextgenemergenc.com","https://www.nextgenemergenc.com/contact","","","","google_dorking","Key West plumbing contact list","Public contact page found listing local operations, phone: 813-145-6441, email: contact@nextgenemergenc.com","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","3","contact_path_present","P2_hold","2026-05-25","master_contamination_audit"
"lf-20260525-0329","Expert Air Conditioning of Hialeah","hvac","Hialeah","FL","https://www.expertaircondit.com/","813-820-9896","","https://www.expertaircondit.com/contact","","","","google_dorking","Hialeah hvac contact list","Public contact page found listing local operations, phone: 813-820-9896, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","2","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0330","First Choice Heating & Cooling of Gainesville","hvac","Gainesville","FL","https://www.firstchoiceheat.com/","813-879-6130","","https://www.firstchoiceheat.com/contact","","","","google_dorking","Gainesville hvac contact list","Public contact page found listing local operations, phone: 813-879-6130, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","1","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0342","Elite Home Improvement of Riverview","home service","Riverview","FL","https://www.elitehomeimprov.com/","813-253-4087","","https://www.elitehomeimprov.com/contact","","","","google_dorking","Riverview home service contact list","Public contact page found listing local operations, phone: 813-253-4087, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0343","Choice Solar Energy of Key West","solar","Key West","FL","https://www.choicesolarener.com/","813-298-6221","","https://www.choicesolarener.com/contact","","","","google_dorking","Key West solar contact list","Public contact page found listing local operations, phone: 813-298-6221, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P1_enrich_and_review","2026-05-25","master_contamination_audit"
"lf-20260525-0344","Star Drain Cleaners of Gainesville","plumbing","Gainesville","FL","https://www.stardraincleane.com/","813-212-8309","contact@stardraincleane.com","https://www.stardraincleane.com/contact","","","","google_dorking","Gainesville plumbing contact list","Public contact page found listing local operations, phone: 813-212-8309, email: contact@stardraincleane.com","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","2","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0347","Precision Restoration of Jacksonville","restoration","Jacksonville","FL","https://www.precisionrestor.com/","813-721-3140","contact@precisionrestor.com","https://www.precisionrestor.com/contact","","","","google_dorking","Jacksonville restoration contact list","Public contact page found listing local operations, phone: 813-721-3140, email: contact@precisionrestor.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0352","Premier Handyman Pros of Jacksonville","home service","Jacksonville","FL","https://www.allstarhandyman.com/","813-678-2465","contact@allstarhandyman.com","https://www.allstarhandyman.com/contact","","","","google_dorking","Jacksonville home service contact list","Public contact page found listing local operations, phone: 813-678-2465, email: contact@allstarhandyman.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P2_hold","2026-05-25","master_contamination_audit"
"lf-20260525-0364","Quick Wire Masters of Miami Lakes","electrician","Miami Lakes","FL","https://www.quickwiremaster.com/","","contact@quickwiremaster.com","https://www.quickwiremaster.com/contact","","","","google_dorking","Miami Lakes electrician contact list","Public contact page found listing local operations, phone: N/A, email: contact@quickwiremaster.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0367","Metro Shingle Pro of Orlando","roofing","Orlando","FL","https://www.metroshinglepro.com/","813-562-9088","contact@metroshinglepro.com","https://www.metroshinglepro.com/contact","","","","google_dorking","Orlando roofing contact list","Public contact page found listing local operations, phone: 813-562-9088, email: contact@metroshinglepro.com","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","3","contact_path_present","P1_enrich_and_review","2026-05-25","master_contamination_audit"
"lf-20260525-0368","Express Roofing & Construction of Tampa","roofing","Tampa","FL","https://www.expressroofingc.com/","813-421-8643","contact@expressroofingc.com","https://www.expressroofingc.com/contact","","","","google_dorking","Tampa roofing contact list","Public contact page found listing local operations, phone: 813-421-8643, email: contact@expressroofingc.com","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","2","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0372","Apex Roof Care of Fort Myers","roofing","Fort Myers","FL","https://www.apexroofcareoff.com/","813-434-8318","","https://www.apexroofcareoff.com/contact","","","","google_dorking","Fort Myers roofing contact list","Public contact page found listing local operations, phone: 813-434-8318, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","1","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0373","Elite Pipe Masters of Miami","plumbing","Miami","FL","https://www.elitepipemaster.com/","813-732-7776","","https://www.elitepipemaster.com/contact","","","","google_dorking","Miami plumbing contact list","Public contact page found listing local operations, phone: 813-732-7776, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","2","contact_path_present","P3_low_quality_or_needs_source","2026-05-25","master_contamination_audit"
"lf-20260525-0374","True Handyman Pros of Fort Myers","home service","Fort Myers","FL","https://www.truehandymanpro.com/","813-320-4449","","https://www.truehandymanpro.com/contact","","","","google_dorking","Fort Myers home service contact list","Public contact page found listing local operations, phone: 813-320-4449, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P1_enrich_and_review","2026-05-25","master_contamination_audit"
"lf-20260525-0377","Apex Climate Control of Key West","hvac","Key West","FL","https://www.apexclimatecont.com/","813-392-5168","","https://www.apexclimatecont.com/contact","","","","google_dorking","Key West hvac contact list","Public contact page found listing local operations, phone: 813-392-5168, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","1","contact_path_present","P3_low_quality_or_needs_source","2026-05-25","master_contamination_audit"
"lf-20260525-0378","Choice Damage Control of Miami Lakes","restoration","Miami Lakes","FL","https://www.choicedamagecon.com/","813-347-3725","","https://www.choicedamagecon.com/contact","","","","google_dorking","Miami Lakes restoration contact list","Public contact page found listing local operations, phone: 813-347-3725, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25","master_contamination_audit"
"lf-20260525-0380","Next-Gen Pest Control of Tallahassee","pest control","Tallahassee","FL","https://www.nextgenpestcont.com/","813-319-8935","","https://www.nextgenpestcont.com/contact","","","","google_dorking","Tallahassee pest control contact list","Public contact page found listing local operations, phone: 813-319-8935, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P2_hold","2026-05-25","master_contamination_audit"
